"submission_year","tri_facility_id","tri_facility_name","rsei_media","county","state","chemical","industry_sector","new_industry_flag","rsei_score"
2018,"12533BMXXXEASTF","GLOBALFOUNDRIES US 2 LLC","Direct Water Releases","DUTCHESS","NY","Nitrate compounds","334 Computers and Electronic Products","False",5.34451
2009,"06704MRCNL1358T","AMERICAN ELECTRO PRODUCTS INC","Fugitive Air Releases","NEW HAVEN","CT","Lead compounds","332 Fabricated Metals","False",5.34321
2007,"11787GLLLC300MA","PARKER HANNIFIN CORP FLUID SYSTEMS DIV","Fugitive Air Releases","SUFFOLK","NY","Lead","336 Transportation Equipment","False",5.33551
2019,"06517GLFLL42850","GULF OIL LP NEW HAVEN TERMINAL","Stack Air Releases","NEW HAVEN","CT","Polycyclic aromatic compounds","4247 Petroleum Bulk Terminals","True",5.33493
2018,"11590PRKNL1101P","OERLIKON METCO (US) INC","Stack Air Releases","NASSAU","NY","Copper","332 Fabricated Metals","False",5.32237
2008,"06001PRLNP6SECU","RR DONNELLEY & SONS CO","Fugitive Air Releases","HARTFORD","CT","Ethylene glycol","323 Printing","False",5.30805
2018,"06517GLFLL42850","GULF OIL LP NEW HAVEN TERMINAL","Stack Air Releases","NEW HAVEN","CT","Polycyclic aromatic compounds","4247 Petroleum Bulk Terminals","True",5.30219
2010,"06050TLCNC642BL","TILCON CONNECTICUT INC","Stack Air Releases","HARTFORD","CT","Polycyclic aromatic compounds","324 Petroleum","False",5.29255
2013,"06110CHNDLCHART","TRIUMPH ENGINE CONTROL SYSTEMS LLC","Stack Air Releases","HARTFORD","CT","Ammonia","336 Transportation Equipment","False",5.28447
2013,"11547MBLLGSHORE","GLOBAL COS LLC GLENWOOD LANDING TERMINAL","Fugitive Air Releases","NASSAU","NY","Ethylbenzene","4247 Petroleum Bulk Terminals","True",5.28155
2019,"06497SRTMR125ON","TOTAL PETROCHEMICALS & REFINING USA INC","Fugitive Air Releases","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",5.27981
2011,"11742PRDSL6LONG","PRIDE SOLVENT & CHEMICAL CO OF NY INC","Fugitive Air Releases","SUFFOLK","NY","Dichloromethane","4246 Chemical Wholesalers","True",5.27725
2007,"06110CHNDLCHART","TRIUMPH ENGINE CONTROL SYSTEMS LLC","Direct Water Releases","HARTFORD","CT","Lead compounds","336 Transportation Equipment","False",5.26676
2011,"06517GLFLL42850","GULF OIL LP NEW HAVEN TERMINAL","Fugitive Air Releases","NEW HAVEN","CT","1,2,4-Trimethylbenzene","4247 Petroleum Bulk Terminals","True",5.26512
2018,"06708HBBRD563SL","HUBBARD-HALL INC","Fugitive Air Releases","NEW HAVEN","CT","Tetrachloroethylene (Perchloroethylene)","4246 Chemical Wholesalers","True",5.26168
2007,"06110CHNDLCHART","TRIUMPH ENGINE CONTROL SYSTEMS LLC","Stack Air Releases","HARTFORD","CT","Ammonia","336 Transportation Equipment","False",5.25772
2010,"06095CTNGS111GR","SCAPA NA LLC","Stack Air Releases","HARTFORD","CT","Xylene (mixed isomers)","322 Paper","False",5.25737
2012,"06430MTLSP515CO","5N PLUS WISCONSIN, INC.","Fugitive Air Releases","FAIRFIELD","CT","Lead compounds","331 Primary Metals","False",5.25597
2012,"11901TSCCR212SO","UNITED RIVERHEAD TERMINAL INC","Stack Air Releases","SUFFOLK","NY","Polycyclic aromatic compounds","4247 Petroleum Bulk Terminals","True",5.24566
2014,"06010SSCTD18MAI","ASSOCIATED SPRING","Transfers to POTWs","HARTFORD","CT","Chromium","336 Transportation Equipment","False",5.241668
2018,"06497SRTMR125ON","TOTAL PETROCHEMICALS & REFINING USA INC","Fugitive Air Releases","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",5.23908
2016,"06607BRDGP250EA","SPRAGUE BRIDGEPORT TERMINAL","Stack Air Releases","FAIRFIELD","CT","Ethylbenzene","4247 Petroleum Bulk Terminals","True",5.22063
2017,"06497SRTMR125ON","TOTAL PETROCHEMICALS & REFINING USA INC","Fugitive Air Releases","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",5.19866
2011,"06770LCTRC18RAD","ELECTRIC CABLE COMPOUNDS INC","Stack Air Releases","NEW HAVEN","CT","Zinc compounds","325 Chemicals","False",5.19791
2009,"06607BRDGP250EA","SPRAGUE BRIDGEPORT TERMINAL","Fugitive Air Releases","FAIRFIELD","CT","Ethylbenzene","4247 Petroleum Bulk Terminals","True",5.19594
2017,"06511SRGNT100SA","SARGENT MANUFACTURING CO","Stack Air Releases","NEW HAVEN","CT","Copper compounds","332 Fabricated Metals","False",5.1886
2018,"0651WRHTRM12FRB","SAFETY-KLEEN SYSTEMS INC","Stack Air Releases","NEW HAVEN","CT","Polycyclic aromatic compounds","4247 Petroleum Bulk Terminals","True",5.17298
2013,"11547MBLLGSHORE","GLOBAL COS LLC GLENWOOD LANDING TERMINAL","Fugitive Air Releases","NASSAU","NY","Naphthalene","4247 Petroleum Bulk Terminals","True",5.16391
2016,"06497SRTMR125ON","TOTAL PETROCHEMICALS & REFINING USA INC","Fugitive Air Releases","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",5.15876
2008,"06110CHNDLCHART","TRIUMPH ENGINE CONTROL SYSTEMS LLC","Direct Water Releases","HARTFORD","CT","Lead compounds","336 Transportation Equipment","False",5.15832
2016,"06450MRMND508NO","ACCEL INTERNATIONAL HOLDINGS INC","Transfers to POTWs","NEW HAVEN","CT","Copper","332 Fabricated Metals","False",5.15173
2017,"0651WRHTRM12FRB","SAFETY-KLEEN SYSTEMS INC","Stack Air Releases","NEW HAVEN","CT","Polycyclic aromatic compounds","4247 Petroleum Bulk Terminals","True",5.13999
2017,"11747TSCPP586UN","NORTHVILLE INDUSTRIES CORP - HOLTSVILLE TERMINAL","Stack Air Releases","SUFFOLK","NY","Xylene (mixed isomers)","4247 Petroleum Bulk Terminals","True",5.13591
2015,"06497SRTMR125ON","TOTAL PETROCHEMICALS & REFINING USA INC","Fugitive Air Releases","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",5.11917
2010,"06512NRTHS481ES","SHELL NEW HAVEN TERMINAL","Fugitive Air Releases","NEW HAVEN","CT","1,2,4-Trimethylbenzene","4247 Petroleum Bulk Terminals","True",5.1156
2008,"06460MLFRD55SHE","MILFORD POWER CO LLC","Stack Air Releases","NEW HAVEN","CT","Ammonia","2211 Electric Utilities","True",5.11193
2011,"06601SKRSK6900M","SIKORSKY AIRCRAFT STRATFORD FACILITY","Fugitive Air Releases","FAIRFIELD","CT","Nitric acid","336 Transportation Equipment","False",5.09546
2012,"11547MBLLGSHORE","GLOBAL COS LLC GLENWOOD LANDING TERMINAL","Fugitive Air Releases","NASSAU","NY","Ethylbenzene","4247 Petroleum Bulk Terminals","True",5.08944
2007,"06110CLTND545NE","COLT'S MANUFACTURING CO LLC","Stack Air Releases","HARTFORD","CT","Lead","332 Fabricated Metals","False",5.08752
2012,"06108PRTTW400MA","PRATT & WHITNEY","Direct Water Releases","HARTFORD","CT","Nickel","336 Transportation Equipment","False",5.0850978
2007,"11788RRSRC225MA","PALL CORP","Fugitive Air Releases","SUFFOLK","NY","tert-Butyl alcohol","333 Machinery","False",5.08223
2014,"06497SRTMR125ON","TOTAL PETROCHEMICALS & REFINING USA INC","Fugitive Air Releases","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",5.07997
2007,"06492MRCNCSOUTH","ALLNEX USA INC WALLINGFORD CT SITE","Stack Air Releases","NEW HAVEN","CT","n-Butyl alcohol","325 Chemicals","False",5.07708
2010,"06902GNDST72DAV","O&G INDUSTRIES INC","Stack Air Releases","FAIRFIELD","CT","Polycyclic aromatic compounds","327 Nonmetallic Mineral Product","False",5.0733
2008,"06401NSNCP75LIB","ANSONIA COPPER & BRASS","Fugitive Air Releases","NEW HAVEN","CT","Zinc compounds","331 Primary Metals","False",5.06956
2012,"11704MRCNC400SH","AMERICAN ACRYLIC CORP","Stack Air Releases","SUFFOLK","NY","Methyl methacrylate","326 Plastics and Rubber","False",5.06652
2007,"11735PLSCL361EA","PLASCAL CORP","Stack Air Releases","NASSAU","NY","Lead","326 Plastics and Rubber","False",5.06633
2010,"06492MRCNCSOUTH","ALLNEX USA INC WALLINGFORD CT SITE","Stack Air Releases","NEW HAVEN","CT","Xylene (mixed isomers)","325 Chemicals","False",5.06624
2008,"11735PLSCL361EA","PLASCAL CORP","Stack Air Releases","NASSAU","NY","Lead","326 Plastics and Rubber","False",5.06503
2014,"06704SDLNC1875T","SEIDEL INC","Stack Air Releases","NEW HAVEN","CT","Nitric acid","332 Fabricated Metals","False",5.05448
2009,"06512NRTHS481ES","SHELL NEW HAVEN TERMINAL","Fugitive Air Releases","NEW HAVEN","CT","1,2,4-Trimethylbenzene","4247 Petroleum Bulk Terminals","True",5.05224
2019,"06483THKRT49DAY","MARMON UTILITY LLC","Stack Air Releases","NEW HAVEN","CT","Lead compounds","335 Electrical Equipment","False",5.04789
2014,"12533BMXXXEASTF","GLOBALFOUNDRIES US 2 LLC","Stack Air Releases","DUTCHESS","NY","Nitric acid","334 Computers and Electronic Products","False",5.04657
2019,"11704MRCNC400SH","AMERICAN ACRYLIC CORP","Stack Air Releases","SUFFOLK","NY","Methyl methacrylate","326 Plastics and Rubber","False",5.04507
2013,"06497SRTMR125ON","TOTAL PETROCHEMICALS & REFINING USA INC","Fugitive Air Releases","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",5.04098
2013,"12533BMXXXEASTF","GLOBALFOUNDRIES US 2 LLC","Stack Air Releases","DUTCHESS","NY","Nitric acid","334 Computers and Electronic Products","False",5.01903
2016,"06480SFTYK56BRW","SAFETY-KLEEN SYSTEMS INC","Stack Air Releases","MIDDLESEX","CT","Polycyclic aromatic compounds","4247 Petroleum Bulk Terminals","True",5.01885
2011,"11787GLLLC300MA","PARKER HANNIFIN CORP FLUID SYSTEMS DIV","Stack Air Releases","SUFFOLK","NY","Lead","336 Transportation Equipment","False",5.012
2008,"06513CMDVL166CH","VON ROLL USA INC NEW HAVEN","Stack Air Releases","NEW HAVEN","CT","Ethylbenzene","322 Paper","False",5.00861
2012,"06497SRTMR125ON","TOTAL PETROCHEMICALS & REFINING USA INC","Fugitive Air Releases","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",5.00221
2015,"06492MRCNCSOUTH","ALLNEX USA INC WALLINGFORD CT SITE","Off-Site Incineration","NEW HAVEN","CT","Formaldehyde","325 Chemicals","False",4.995245
2016,"06492BYKCH524SO","BYK USA INC","Fugitive Air Releases","NEW HAVEN","CT","Xylene (mixed isomers)","325 Chemicals","False",4.9798
2007,"06604BRDGP1ATLA","PSEG POWER CONNECTICUT LLC BRIDGEPORT HARBOR STATION","Stack Air Releases","FAIRFIELD","CT","Mercury compounds","2211 Electric Utilities","True",4.97124
2008,"11742PRDSL6LONG","PRIDE SOLVENT & CHEMICAL CO OF NY INC","Fugitive Air Releases","SUFFOLK","NY","Dichloromethane","339 Miscellaneous Manufacturing","True",4.96962
2011,"06497SRTMR125ON","TOTAL PETROCHEMICALS & REFINING USA INC","Fugitive Air Releases","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",4.96363
2016,"06108PRTTW400MA","PRATT & WHITNEY","Fugitive Air Releases","HARTFORD","CT","Nitric acid","336 Transportation Equipment","False",4.95166
2017,"11590PRKNL1101P","OERLIKON METCO (US) INC","Stack Air Releases","NASSAU","NY","Copper","332 Fabricated Metals","False",4.94601
2016,"11590PRKNL1101P","OERLIKON METCO (US) INC","Stack Air Releases","NASSAU","NY","Copper","332 Fabricated Metals","False",4.94548
2012,"06110HRCNN603NE","HAR-CONN CHROME CO","Stack Air Releases","HARTFORD","CT","Nitric acid","332 Fabricated Metals","False",4.93502
2015,"11771CMMNDONECO","COMMANDER TERMINALS LLC","Fugitive Air Releases","NASSAU","NY","Polycyclic aromatic compounds","4247 Petroleum Bulk Terminals","True",4.93144
2014,"11771CMMNDONECO","COMMANDER TERMINALS LLC","Fugitive Air Releases","NASSAU","NY","Polycyclic aromatic compounds","4247 Petroleum Bulk Terminals","True",4.9302
2010,"11547MBLLGSHORE","GLOBAL COS LLC GLENWOOD LANDING TERMINAL","Fugitive Air Releases","NASSAU","NY","Ethylbenzene","4247 Petroleum Bulk Terminals","True",4.92925
2010,"06497SRTMR125ON","TOTAL PETROCHEMICALS & REFINING USA INC","Fugitive Air Releases","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",4.92527
2019,"11590PRKNL1101P","OERLIKON METCO (US) INC","Stack Air Releases","NASSAU","NY","Aluminum (fume or dust)","332 Fabricated Metals","False",4.91348
2018,"11590PRKNL1101P","OERLIKON METCO (US) INC","Stack Air Releases","NASSAU","NY","Aluminum (fume or dust)","332 Fabricated Metals","False",4.91252
2014,"06492BYKCH524SO","BYK USA INC","Stack Air Releases","NEW HAVEN","CT","Maleic anhydride","325 Chemicals","False",4.90911
2019,"06479SPRML455AT","SUPREME LAKE MANUFACTURING INC","Stack Air Releases","HARTFORD","CT","Dichloromethane","332 Fabricated Metals","False",4.90445
2019,"06902GNDST72DAV","O&G INDUSTRIES INC","Stack Air Releases","FAIRFIELD","CT","Polycyclic aromatic compounds","327 Nonmetallic Mineral Product","False",4.90222
2008,"0633WMRCSS1761R","AMERICAS STYRENICS ALLYNS POINT PLANT","Stack Air Releases","NEW LONDON","CT","Ethylbenzene","325 Chemicals","False",4.89512
2011,"06037MHRTN225EP","CORBIN RUSSWIN","Direct Water Releases","HARTFORD","CT","Lead compounds","332 Fabricated Metals","False",4.89449
2008,"06492THRMS155EA","THERMOSPAS INC","Stack Air Releases","NEW HAVEN","CT","Styrene","326 Plastics and Rubber","False",4.89364
2013,"06492BYKCH524SO","BYK USA INC","Stack Air Releases","NEW HAVEN","CT","Maleic anhydride","325 Chemicals","False",4.89316
2018,"06902GNDST72DAV","O&G INDUSTRIES INC","Stack Air Releases","FAIRFIELD","CT","Polycyclic aromatic compounds","327 Nonmetallic Mineral Product","False",4.88721
2009,"06497SRTMR125ON","TOTAL PETROCHEMICALS & REFINING USA INC","Fugitive Air Releases","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",4.88704
2018,"06479SPRML455AT","SUPREME LAKE MANUFACTURING INC","Stack Air Releases","HARTFORD","CT","Dichloromethane","332 Fabricated Metals","False",4.88198
2017,"06770LCTRC18RAD","ELECTRIC CABLE COMPOUNDS INC","Stack Air Releases","NEW HAVEN","CT","Lead compounds","325 Chemicals","False",4.87921
2009,"06601SKRSK6900M","SIKORSKY AIRCRAFT STRATFORD FACILITY","Fugitive Air Releases","FAIRFIELD","CT","Nitric acid","336 Transportation Equipment","False",4.87447
2012,"06770DNHMC15EAS","UNIMETAL SURFACE FINISHING LLC","Transfers to POTWs","NEW HAVEN","CT","Chromium compounds","332 Fabricated Metals","False",4.8742
2011,"11733NRTHV19TER","NORTHVILLE INDUSTRIES CORP - SETAUKET TERMINAL","Stack Air Releases","SUFFOLK","NY","Ethylbenzene","4247 Petroleum Bulk Terminals","True",4.87092
2016,"06770LCTRC18RAD","ELECTRIC CABLE COMPOUNDS INC","Stack Air Releases","NEW HAVEN","CT","Lead compounds","325 Chemicals","False",4.86166
2017,"06479SPRML455AT","SUPREME LAKE MANUFACTURING INC","Stack Air Releases","HARTFORD","CT","Dichloromethane","332 Fabricated Metals","False",4.86032
2011,"06492MRCNCSOUTH","ALLNEX USA INC WALLINGFORD CT SITE","Stack Air Releases","NEW HAVEN","CT","Xylene (mixed isomers)","325 Chemicals","False",4.8526
2008,"06497SRTMR125ON","TOTAL PETROCHEMICALS & REFINING USA INC","Fugitive Air Releases","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",4.8488
2016,"06479SPRML455AT","SUPREME LAKE MANUFACTURING INC","Stack Air Releases","HARTFORD","CT","Dichloromethane","332 Fabricated Metals","False",4.83941
2013,"11901TSCCR212SO","UNITED RIVERHEAD TERMINAL INC","Fugitive Air Releases","SUFFOLK","NY","Ethylbenzene","4247 Petroleum Bulk Terminals","True",4.83929
2018,"06512NRTHS481ES","SHELL NEW HAVEN TERMINAL","Stack Air Releases","NEW HAVEN","CT","Xylene (mixed isomers)","4247 Petroleum Bulk Terminals","True",4.83107
2015,"0609WLCTRC157CL","ELECTRIC MOTION CO INC","Direct Water Releases","LITCHFIELD","CT","Copper","335 Electrical Equipment","False",4.825001
2007,"06795KLRLN856EC","PPG INDUSTRIES INC WATERTOWN","Stack Air Releases","LITCHFIELD","CT","Zinc compounds","325 Chemicals","False",4.82274
2014,"06111RCRFT179LU","GKN AEROSPACE NEWINGTON LLC","Direct Water Releases","HARTFORD","CT","Lead","336 Transportation Equipment","False",4.81749
2014,"06437LGNQN129SO","REA MAGNET WIRE CO INC","Direct Water Releases","NEW HAVEN","CT","Copper","331 Primary Metals","False",4.81508
2007,"06497SRTMR125ON","TOTAL PETROCHEMICALS & REFINING USA INC","Fugitive Air Releases","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",4.81056
2013,"06607SFTYK244SE","SAFETY-KLEEN SYSTEMS INC","Fugitive Air Releases","FAIRFIELD","CT","Benzo(g,h,i)perylene","4247 Petroleum Bulk Terminals","True",4.80825
2011,"11547MBLLGSHORE","GLOBAL COS LLC GLENWOOD LANDING TERMINAL","Fugitive Air Releases","NASSAU","NY","Ethylbenzene","4247 Petroleum Bulk Terminals","True",4.80308
2011,"06110CHNDLCHART","TRIUMPH ENGINE CONTROL SYSTEMS LLC","Stack Air Releases","HARTFORD","CT","Ammonia","336 Transportation Equipment","False",4.79783
2015,"06108PRTTW400MA","PRATT & WHITNEY","Stack Air Releases","HARTFORD","CT","Nitric acid","336 Transportation Equipment","False",4.79136
2010,"06110CHNDLCHART","TRIUMPH ENGINE CONTROL SYSTEMS LLC","Stack Air Releases","HARTFORD","CT","Ammonia","336 Transportation Equipment","False",4.78953
2014,"11901TSCCR212SO","UNITED RIVERHEAD TERMINAL INC","Stack Air Releases","SUFFOLK","NY","Hydrogen sulfide","4247 Petroleum Bulk Terminals","True",4.7869
2019,"0609WLCTRC157CL","ELECTRIC MOTION CO INC","Direct Water Releases","LITCHFIELD","CT","Chromium","335 Electrical Equipment","False",4.78502
2019,"11777PRTJFBEECH","NATIONAL GRID  PORT JEFFERSON POWER STATION","Stack Air Releases","SUFFOLK","NY","Polycyclic aromatic compounds","2211 Electric Utilities","True",4.78394
2007,"06810RSCRP36OLD","RSA CORP","Stack Air Releases","FAIRFIELD","CT","tert-Butyl alcohol","325 Chemicals","False",4.78346
2013,"06382MNTVL74LAT","MONTVILLE POWER LLC","Direct Water Releases","NEW LONDON","CT","Polycyclic aromatic compounds","2211 Electric Utilities","True",4.78166
2012,"06601SKRSK6900M","SIKORSKY AIRCRAFT STRATFORD FACILITY","Fugitive Air Releases","FAIRFIELD","CT","Nitric acid","336 Transportation Equipment","False",4.777
2014,"06108PRTTW400MA","PRATT & WHITNEY","Stack Air Releases","HARTFORD","CT","Nitric acid","336 Transportation Equipment","False",4.77397
2016,"06516DTSCH14FAR","DEITSCH PLASTIC CO INC","Stack Air Releases","NEW HAVEN","CT","Glycol ethers","313 Textiles","False",4.77368
2009,"06050PTRPL480JO","PETER PAUL ELECTRONICS CO INC","Direct Water Releases","HARTFORD","CT","Lead","339 Miscellaneous Manufacturing","False",4.7708
2019,"06037MHRTN225EP","CORBIN RUSSWIN","Stack Air Releases","HARTFORD","CT","Copper compounds","332 Fabricated Metals","False",4.76894
2016,"06708HBBRD563SL","HUBBARD-HALL INC","Fugitive Air Releases","NEW HAVEN","CT","Tetrachloroethylene (Perchloroethylene)","4246 Chemical Wholesalers","True",4.7635
2013,"06108PRTTW400MA","PRATT & WHITNEY","Stack Air Releases","HARTFORD","CT","Nitric acid","336 Transportation Equipment","False",4.75716
2018,"06037MHRTN225EP","CORBIN RUSSWIN","Stack Air Releases","HARTFORD","CT","Copper compounds","332 Fabricated Metals","False",4.75268
2012,"06108PRTTW400MA","PRATT & WHITNEY","Stack Air Releases","HARTFORD","CT","Nitric acid","336 Transportation Equipment","False",4.74081
2011,"06721PHNXS130FR","PHOENIX SOIL LLC","Direct Water Releases","NEW HAVEN","CT","Lead compounds","325 Chemicals","False",4.73121
2011,"06110HRCNN603NE","HAR-CONN CHROME CO","Stack Air Releases","HARTFORD","CT","Nitric acid","332 Fabricated Metals","False",4.72766
2011,"06111RCRFT179LU","GKN AEROSPACE NEWINGTON LLC","Direct Water Releases","HARTFORD","CT","Lead","336 Transportation Equipment","False",4.72551
2012,"06512NRTHS481ES","SHELL NEW HAVEN TERMINAL","Fugitive Air Releases","NEW HAVEN","CT","Xylene (mixed isomers)","4247 Petroleum Bulk Terminals","True",4.70408
2008,"06605GNDST2426B","O&G INDUSTRIES INC","Stack Air Releases","FAIRFIELD","CT","Polycyclic aromatic compounds","324 Petroleum","False",4.70298
2008,"06483THKRT49DAY","MARMON UTILITY LLC","Direct Water Releases","NEW HAVEN","CT","Lead compounds","335 Electrical Equipment","False",4.70021
2011,"11973SDBRK53BEL","US DOE BROOKHAVEN NATIONAL LABORATORY","Direct Water Releases","SUFFOLK","NY","Lead","999 Other","False",4.69925
2018,"06457MDDLT1866R","MIDDLETOWN STATION","Stack Air Releases","MIDDLESEX","CT","Polycyclic aromatic compounds","2211 Electric Utilities","True",4.68824
2014,"06492BYKCH524SO","BYK USA INC","Fugitive Air Releases","NEW HAVEN","CT","Xylene (mixed isomers)","325 Chemicals","False",4.67694
2007,"06511SRGNT100SA","SARGENT MANUFACTURING CO","Fugitive Air Releases","NEW HAVEN","CT","Manganese","332 Fabricated Metals","False",4.67535
2018,"10562MTLLZ19SOU","METALLIZED CARBON CORP","Stack Air Releases","WESTCHESTER","NY","Copper","335 Electrical Equipment","False",4.67352
2015,"0600WTRBTC144BL","TURBOTEC PRODUCTS INC","Stack Air Releases","HARTFORD","CT","Copper","332 Fabricated Metals","False",4.67151
2007,"06512NRTHS481ES","SHELL NEW HAVEN TERMINAL","Fugitive Air Releases","NEW HAVEN","CT","Xylene (mixed isomers)","4247 Petroleum Bulk Terminals","True",4.67108
2013,"06492BYKCH524SO","BYK USA INC","Fugitive Air Releases","NEW HAVEN","CT","Xylene (mixed isomers)","325 Chemicals","False",4.66321
